"Media/File ID",Title,Description,"Core or Supplemental","File Language","Research Topic",Copyright,"Link to File","CDE Language"
7501,mpq-sf-2-copyright-statement.docx,"The McGill Pain Questionnaire Short Form Version 2 (MPQ SF 2) provides a comprehensive measure of pain symptoms of both neuropathic and non-neuropathic pain conditions.",Supplemental,English,"Pain Quality",Yes,https://heal.nih.gov/files/CDEs/2023-09/mpq-sf-2-copyright-statement.docx,English
7996,promis-pediatric-pain-quality-sensory-8a-crf.pdf,"The PROMIS Pediatric Pain Quality Sensory SF 8a is a self-administered pain quality survey for 8 to 17 year olds, assessing 8 descriptors of sensory pain quality, across 5 severity anchors, with a recall period of the past 7 days.",Supplemental,English,"Pain Quality",No,https://heal.nih.gov/files/CDEs/2023-09/promis-pediatric-pain-quality-sensory-8a-crf.pdf,English
7986,promis-pediatric-pain-quality-sensory-8a-cde.xlsx,"The PROMIS Pediatric Pain Quality Sensory SF 8a is a self-administered pain quality survey for 8 to 17 year olds, assessing 8 descriptors of sensory pain quality, across 5 severity anchors, with a recall period of the past 7 days.",Supplemental,English,"Pain Quality",No,https://heal.nih.gov/files/CDEs/2023-09/promis-pediatric-pain-quality-sensory-8a-cde.xlsx,English
7751,pppm-crf.docx,"The Parents' Postoperative Pain Management Pain Scale (PPPM) is a 15-item instrument to measure a child's pain at home.",Supplemental,English,"Pain Intensity",No,https://heal.nih.gov/files/CDEs/2023-09/pppm-crf.docx,English
7746,pppm-cde.xlsx,"The Parents' Postoperative Pain Management Pain Scale (PPPM) is a 15-item instrument to measure a child's pain at home.",Supplemental,English,"Pain Intensity",No,https://heal.nih.gov/files/CDEs/2023-09/pppm-cde.xlsx,English
8416,pppm-crf-spanish.docx,"The Parents' Postoperative Pain Management Pain Scale (PPPM) is a 15-item instrument to measure a child's pain at home.",Supplemental,Spanish,"Pain Intensity",No,https://heal.nih.gov/files/CDEs/2023-09/pppm-crf-spanish.docx,Spanish
5651,promis-anxiety-sf-8a-crf.pdf,"The PROMIS Emotional Distress Anxiety SF 8a assess self-reported fear (fearfulness, panic), anxious misery (worry, dread) and hyperarousal (tension, nervousness, restlessness).",Supplemental,English,Anxiety,No,https://heal.nih.gov/files/CDEs/2023-07/promis-anxiety-sf-8a-crf.pdf,English
7801,promis-anxiety-sf-8a-cde.xlsx,"The PROMIS Emotional Distress Anxiety SF 8a assess self-reported fear (fearfulness, panic), anxious misery (worry, dread) and hyperarousal (tension, nervousness, restlessness).",Supplemental,English,Anxiety,No,https://heal.nih.gov/files/CDEs/2023-09/promis-anxiety-sf-8a-cde.xlsx,English
5686,promis-anxiety-sf-8a-crf-spanish.pdf,"The PROMIS Emotional Distress Anxiety SF 8a assess self-reported fear (fearfulness, panic), anxious misery (worry, dread) and hyperarousal (tension, nervousness, restlessness).",Supplemental,Spanish,Anxiety,No,https://heal.nih.gov/files/CDEs/2023-07/promis-anxiety-sf-8a-crf-spanish.pdf,Spanish
8376,wong-baker-pain-rating-scale-copyright-statement.docx,"The Wong-Baker Faces Pain Rating Scale is a tool that uses a combination of faces, numbers, and words to help a person effectively communicate the severity of their physical pain.",Supplemental,English,"Pain Intensity",Yes,https://heal.nih.gov/files/CDEs/2023-09/wong-baker-pain-rating-scale-copyright-statement.docx,English
7931,promis-pain-interference-4a-crf.pdf,"The PROMIS Pain Interference SF 4a is a self-reported measure that assesses how pain interferes with one's daily life activities.",Supplemental,English,"Pain Interference",No,https://heal.nih.gov/files/CDEs/2023-09/promis-pain-interference-4a-crf.pdf,English
7926,promis-pain-interference-4a-cde.xlsx,"The PROMIS Pain Interference SF 4a is a self-reported measure that assesses how pain interferes with one's daily life activities.",Supplemental,English,"Pain Interference",No,https://heal.nih.gov/files/CDEs/2023-09/promis-pain-interference-4a-cde.xlsx,English
7941,promis-pain-interference-6a-crf.pdf,"The PROMIS Pain Interference SF 6a is a self-reported measure that assesses how pain interferes with one's daily life activities.",Supplemental,English,"Pain Interference",No,https://heal.nih.gov/files/CDEs/2023-09/promis-pain-interference-6a-crf.pdf,English
7936,promis-pain-interference-6a-cde.xlsx,"The PROMIS Pain Interference SF 6a is a self-reported measure that assesses how pain interferes with one's daily life activities.",Supplemental,English,"Pain Interference",No,https://heal.nih.gov/files/CDEs/2023-09/promis-pain-interference-6a-cde.xlsx,English
7956,promis-pain-interference-8a-crf.pdf,"The PROMIS Pain Interference SF 8a is a self-reported measure that assesses how pain interferes with ones daily life activites.",Supplemental,English,"Pain Interference",No,https://heal.nih.gov/files/CDEs/2023-09/promis-pain-interference-8a-crf.pdf,English
7946,promis-pain-interference-8a-cde.xlsx,"The PROMIS Pain Interference SF 8a is a self-reported measure that assesses how pain interferes with ones daily life activites.",Supplemental,English,"Pain Interference",No,https://heal.nih.gov/files/CDEs/2023-09/promis-pain-interference-8a-cde.xlsx,English
7966,promis-pain-interference-cat-crf.pdf,"The PROMIS Pain Interference Computerized Adaptive Test (CAT) consists of 40 items that measur the self-reported consequences of pain on relevant aspects of a person's life and includes the extent to which pain hinders engagement with social, cognitive, emotional, physical, and recreational activities.",Supplemental,English,"Pain Interference",No,https://heal.nih.gov/files/CDEs/2023-09/promis-pain-interference-cat-crf.pdf,English
7906,promis-pain-behavior-pediatric-item-bank-v1.0-crf.pdf,"The PROMIS Pediatric Item Bank v2.0 Pain Behavior measures self-reported external manifestations of pain in children.",Supplemental,English,"Pain Behavior",No,https://heal.nih.gov/files/CDEs/2023-09/promis-pain-behavior-pediatric-item-bank-v1.0-crf.pdf,English
7901,promis-pain-behavior-pediatric-item-bank-v1.0-cde.xlsx,"The PROMIS Pediatric Item Bank v2.0 Pain Behavior measures self-reported external manifestations of pain in children.",Supplemental,English,"Pain Behavior",No,https://heal.nih.gov/files/CDEs/2023-09/promis-pain-behavior-pediatric-item-bank-v1.0-cde.xlsx,English
7071,arthritis-self-efficacy-scale-pain-scale-1-item-crf.docx,"The Arthritis Self-Efficacy Scale (ASES) is a self-report measure of beliefs reflecting confidence in one's capacity to function despite pain and control pain or other symptoms of arthritis.",Supplemental,English,"Pain Intensity",No,https://heal.nih.gov/files/CDEs/2023-09/arthritis-self-efficacy-scale-pain-scale-1-item-crf.docx,English
7061,arthritis-self-efficacy-scale-pain-scale-1-item-cde.xlsx,"The Arthritis Self-Efficacy Scale (ASES) is a self-report measure of beliefs reflecting confidence in one's capacity to function despite pain and control pain or other symptoms of arthritis.",Supplemental,English,"Pain Intensity",No,https://heal.nih.gov/files/CDEs/2023-09/arthritis-self-efficacy-scale-pain-scale-1-item-cde.xlsx,English
7266,fps-r-crf.docx,"The Faces Pain Revised (FPS R) is a self-report measure to assess pain intensity in children.",Supplemental,English,"Pain Intensity",Yes,https://heal.nih.gov/files/CDEs/2023-09/fps-r-crf.docx,English
7261,fps-r-cde.xlsx,"The Faces Pain Revised (FPS R) is a self-report measure to assess pain intensity in children.",Supplemental,English,"Pain Intensity",Yes,https://heal.nih.gov/files/CDEs/2023-09/fps-r-cde.xlsx,English
8906,fps-r-copyright-statement.docx,"The Faces Pain Revised (FPS R) is a self-report measure to assess pain intensity in children.",Supplemental,English,"Pain Intensity",Yes,https://heal.nih.gov/files/CDEs/2024-01/fps-r-copyright-statement.docx,English
8391,fps-r-crf-spanish.docx,"The Faces Pain Revised (FPS R) is a self-report measure to assess pain intensity in children.",Supplemental,Spanish,"Pain Intensity",Yes,https://heal.nih.gov/files/CDEs/2023-09/fps-r-crf-spanish.docx,Spanish
7311,graded-chronic-pain-crf.docx,"The Graded Chronic Pain Scale-Revised (GCPS-R) identifies persons with chronic pain and grades chronic pain severity (mild, bothersome, high impact chronic pain).",Supplemental,English,"Pain Intensity",No,https://heal.nih.gov/files/CDEs/2023-09/graded-chronic-pain-crf.docx,English
7301,graded-chronic-pain-cde.xlsx,"The Graded Chronic Pain Scale-Revised (GCPS-R) identifies persons with chronic pain and grades chronic pain severity (mild, bothersome, high impact chronic pain).",Supplemental,English,"Pain Intensity",No,https://heal.nih.gov/files/CDEs/2023-09/graded-chronic-pain-cde.xlsx,English
8501,graded-chronic-pain-crf-swedish.docx,"The Graded Chronic Pain Scale-Revised (GCPS-R) identifies persons with chronic pain and grades chronic pain severity (mild, bothersome, high impact chronic pain).",Supplemental,Swedish,"Pain Intensity",No,https://heal.nih.gov/files/CDEs/2023-09/graded-chronic-pain-crf-swedish.docx,Swedish
7081,ascq-me-pain-episode-frequency-and-severity-crf.docx,"The Pain Episode Frequency and Severity Measure- ASCQ ME v2.0 assesses frequency, timing, and severity of sickle cell pain events, serving as an indicator of SCD severity over the prior year.",Supplemental,English,"Pain Intensity",No,https://heal.nih.gov/files/CDEs/2023-09/ascq-me-pain-episode-frequency-and-severity-crf.docx,English
7076,ascq-me-pain-episode-frequency-and-severity-cde.xlsx,"The Pain Episode Frequency and Severity Measure- ASCQ ME v2.0 assesses frequency, timing, and severity of sickle cell pain events, serving as an indicator of SCD severity over the prior year.",Supplemental,English,"Pain Intensity",No,https://heal.nih.gov/files/CDEs/2023-09/ascq-me-pain-episode-frequency-and-severity-cde.xlsx,English
7091,ascq-pain-impact-crf.docx,"The Pain Impact Item Bank- ASCQ ME v2.0 is a patient-reported outcome measurement system that measures pain impact of Sickle Cell Disease (SCD) on adults.",Supplemental,English,"Pain Intensity",No,https://heal.nih.gov/files/CDEs/2023-09/ascq-pain-impact-crf.docx,English
7086,ascq-pain-impact-cde.xlsx,"The Pain Impact Item Bank- ASCQ ME v2.0 is a patient-reported outcome measurement system that measures pain impact of Sickle Cell Disease (SCD) on adults.",Supplemental,English,"Pain Intensity",No,https://heal.nih.gov/files/CDEs/2023-09/ascq-pain-impact-cde.xlsx,English
7921,promis-pain-intensity-1a-crf.pdf,"The PROMIS Pain Intensity 1a measures the severity of pain over the past 7 days.",Supplemental,English,"Pain Intensity",No,https://heal.nih.gov/files/CDEs/2023-09/promis-pain-intensity-1a-crf.pdf,English
7916,promis-pain-intensity-1a-cde.xlsx,"The PROMIS Pain Intensity 1a measures the severity of pain over the past 7 days.",Supplemental,English,"Pain Intensity",No,https://heal.nih.gov/files/CDEs/2023-09/promis-pain-intensity-1a-cde.xlsx,English
7981,promis-pediatric-pain-intensity-1a-crf.pdf,"The PROMIS Pain Intensity 1a measures the severity of pain over the past 7 days in the pediatric population.",Supplemental,English,"Pain Intensity",No,https://heal.nih.gov/files/CDEs/2023-09/promis-pediatric-pain-intensity-1a-crf.pdf,English
7976,promis-pediatric-pain-intensity-1a-cde.xlsx,"The PROMIS Pain Intensity 1a measures the severity of pain over the past 7 days in the pediatric population.",Supplemental,English,"Pain Intensity",No,https://heal.nih.gov/files/CDEs/2023-09/promis-pediatric-pain-intensity-1a-cde.xlsx,English
7631,pain-visual-analogue-scale-crf.docx,"The Faces Visual Analog Scale (VAS) is a subjective measure for acute and chronic pain. When using an NRS, the patient indicates the number that corresponds to pain severity, either verbally or by marking the scale.",Supplemental,English,"Pain Intensity",No,https://heal.nih.gov/files/CDEs/2023-09/pain-visual-analogue-scale-crf.docx,English
7626,pain-visual-analogue-scale-cde.xlsx,"The Faces Visual Analog Scale (VAS) is a subjective measure for acute and chronic pain. When using an NRS, the patient indicates the number that corresponds to pain severity, either verbally or by marking the scale.",Supplemental,English,"Pain Intensity",No,https://heal.nih.gov/files/CDEs/2023-09/pain-visual-analogue-scale-cde.xlsx,English
7621,pain-vas-nrs-crf.docx,"The Pain Visual Analog Scale (VAS) Numeric Rating Scale (NRS) is a subjective measure for acute and chronic pain. When using an NRS, the patient indicates the number that corresponds to pain severity, either verbally or by marking the scale.",Supplemental,English,"Pain Intensity",No,https://heal.nih.gov/files/CDEs/2023-09/pain-vas-nrs-crf.docx,English
7616,pain-vas-nrs-cde.xlsx,"The Pain Visual Analog Scale (VAS) Numeric Rating Scale (NRS) is a subjective measure for acute and chronic pain. When using an NRS, the patient indicates the number that corresponds to pain severity, either verbally or by marking the scale.",Supplemental,English,"Pain Intensity",No,https://heal.nih.gov/files/CDEs/2023-09/pain-vas-nrs-cde.xlsx,English
